TICKER	NAME	EXCHANGE
CONE	CyrusOne Inc	NASDAQ
CYTK	Cytokinetics	NASDAQ
CYTX	Cytori Therapeutics Inc	NASDAQ
CYTXW	Cytori Therapeutics Inc	NASDAQ
CYTR	CytRx Corporation	NASDAQ
DAEG	Daegis Inc	NASDAQ
DJCO	Daily Journal Corp. (S.C.)	NASDAQ
DAKT	Daktronics	NASDAQ
DARA	DARA Biosciences	NASDAQ
DAIO	Data I/O Corporation	NASDAQ
DTLK	Datalink Corporation	NASDAQ
DRAM	Dataram Corporation	NASDAQ
DWCH	Datawatch Corporation	NASDAQ
DWSN	Dawson Geophysical Company	NASDAQ
TRAK	Dealertrack Technologies	NASDAQ
DECK	Deckers Outdoor Corporation	NASDAQ
DHRM	Dehaier Medical Systems Limited	NASDAQ
DFRG	Del Frisco+ACYAIw-39	NASDAQ
DCTH	Delcath Systems	NASDAQ
DLIA	dELIA+ACo-s Inc.	NASDAQ
DELL	Dell Inc.	NASDAQ
DGAS	Delta Natural Gas Company	NASDAQ
DNDN	Dendreon Corporation	NASDAQ
DENN	Denny+ACYAIw-39	NASDAQ
XRAY	DENTSPLY International Inc.	NASDAQ
DEPO	Depomed	NASDAQ
DSCI	Derma Sciences	NASDAQ
DEST	Destination Maternity Corporation	NASDAQ
DXLG	Destination XL Group	NASDAQ
DSWL	Deswell Industries	NASDAQ
DXM	Dex Media	NASDAQ
DXCM	DexCom	NASDAQ
DLLR	DFC Global Corp	NASDAQ
DMND	Diamond Foods	NASDAQ
DHIL	Diamond Hill Investment Group	NASDAQ
FANG	Diamondback Energy	NASDAQ
DCIX	Diana Containerships Inc.	NASDAQ
DGII	Digi International Inc.	NASDAQ
DMRC	Digimarc Corporation	NASDAQ
DRAD	Digirad Corporation	NASDAQ
DGLY	Digital Ally	NASDAQ
DCIN	Digital Cinema Destinations Corp.	NASDAQ
DGIT	Digital Generation	NASDAQ
DRIV	Digital River	NASDAQ
DCOM	Dime Community Bancshares	NASDAQ
DIOD	Diodes Incorporated	NASDAQ
DTV	DIRECTV	NASDAQ
DISCA	Discovery Communications	NASDAQ
DISCB	Discovery Communications	NASDAQ
DISCK	Discovery Communications	NASDAQ
DSCO	Discovery Laboratories	NASDAQ
DISH	DISH Network Corporation	NASDAQ
DVCR	Diversicare Healthcare Services Inc.	NASDAQ
BAGR	Diversified Restaurant Holdings	NASDAQ
DLHC	DLH Holdings Corp.	NASDAQ
DNBF	DNB Financial Corp	NASDAQ
DLTR	Dollar Tree	NASDAQ
DGICA	Donegal Group	NASDAQ
DGICB	Donegal Group	NASDAQ
DMLP	Dorchester Minerals	NASDAQ
DORM	Dorman Products	NASDAQ
HILL	Dot Hill Systems Corporation	NASDAQ
DBLE	Double Eagle Petroleum Company	NASDAQ
DBLEP	Double Eagle Petroleum Company	NASDAQ
DOVR	Dover Saddlery	NASDAQ
DRWI	DragonWave Inc	NASDAQ
DWA	Dreamworks Animation SKG	NASDAQ
DRYS	DryShips Inc.	NASDAQ
DSKX	DS Healthcare Group	NASDAQ
DSPG	DSP Group	NASDAQ
DTSI	DTS	NASDAQ
DNKN	Dunkin+ACYAIw-39	NASDAQ
DRTX	Durata Therapeutics	NASDAQ
DRRX	Durect Corporation	NASDAQ
DXPE	DXP Enterprises	NASDAQ
DYAX	Dyax Corp.	NASDAQ
BOOM	Dynamic Materials Corporation	NASDAQ
DRCO	Dynamics Research Corporation	NASDAQ
DYSL	Dynasil Corporation of America	NASDAQ
DYNT	Dynatronics Corporation	NASDAQ
DVAX	Dynavax Technologies Corporation	NASDAQ
ETFC	E+ACo-TRADE Financial Corporation	NASDAQ
EOPN	E2open	NASDAQ
EBMT	Eagle Bancorp Montana	NASDAQ
EGBN	Eagle Bancorp	NASDAQ
EGLE	Eagle Bulk Shipping Inc.	NASDAQ
EROC	Eagle Rock Energy Partners	NASDAQ
ELNK	EarthLink	NASDAQ
EWBC	East West Bancorp	NASDAQ
EML	Eastern Company (The)	NASDAQ
EIHI	Eastern Insurance Holdings	NASDAQ
EVBS	Eastern Virginia Bankshares	NASDAQ
EBAY	eBay Inc.	NASDAQ
EBIX	Ebix Inc	NASDAQ
ELON	Echelon Corporation	NASDAQ
ECHO	Echo Global Logistics	NASDAQ
ECTE	Echo Therapeutics	NASDAQ
SATS	EchoStar Corporation	NASDAQ
EEI	Ecology and Environment	NASDAQ
ECTY	Ecotality	NASDAQ
EDAP	EDAP TMS S.A.	NASDAQ
EDGW	Edgewater Technology	NASDAQ
EDMC	Education Management Corporation	NASDAQ
EDUC	Educational Development Corporation	NASDAQ
EVAC	Edwards Group Limited	NASDAQ
EFUT	eFuture Information Technology Inc.	NASDAQ
EGAN	eGain Corporation	NASDAQ
EHTH	eHealth	NASDAQ
BAGL	Einstein Noah Restaurant Group	NASDAQ
EMITF	Elbit Imaging Ltd.	NASDAQ
ESLT	Elbit Systems Ltd.	NASDAQ
ESYS	Elecsys Corporation	NASDAQ
ELRC	Electro Rent Corporation	NASDAQ
ESIO	Electro Scientific Industries	NASDAQ
EA	Electronic Arts Inc.	NASDAQ
EFII	Electronics for Imaging	NASDAQ
ELSE	Electro+AC0-Sensors	NASDAQ
RDEN	Elizabeth Arden	NASDAQ
ESBK	Elmira Savings Bank NY (The)	NASDAQ
LONG	eLong	NASDAQ
ELTK	Eltek Ltd.	NASDAQ
EMCI	EMC Insurance Group	NASDAQ
EMCF	Emclaire Financial Corp	NASDAQ
EMKR	EMCORE Corporation	NASDAQ
EMMS	Emmis Communications Corporation	NASDAQ
EMMSP	Emmis Communications Corporation	NASDAQ
NYNY	Empire Resorts	NASDAQ
ERS	Empire Resources	NASDAQ
ENTA	Enanta Pharmaceuticals	NASDAQ
ECPG	Encore Capital Group Inc	NASDAQ
WIRE	Encore Wire Corporation	NASDAQ
ENDP	Endo Health Solutions Inc.	NASDAQ
ECYT	Endocyte	NASDAQ
ELGX	Endologix	NASDAQ
ERII	Energy Recovery	NASDAQ
EXXI	Energy XXI (Bermuda) Limited	NASDAQ
ENOC	EnerNOC	NASDAQ
ENG	ENGlobal Corporation	NASDAQ
ENPH	Enphase Energy	NASDAQ
ESGR	Enstar Group Limited	NASDAQ
ENTG	Entegris	NASDAQ
ETRM	EnteroMedics Inc.	NASDAQ
EBTC	Enterprise Bancorp Inc	NASDAQ
EFSC	Enterprise Financial Services Corporation	NASDAQ
EGT	Entertainment Gaming Asia Incorporated	NASDAQ
ENMD	EntreMed	NASDAQ
ENTR	Entropic Communications	NASDAQ
ENVI	Envivio	NASDAQ
ENZN	Enzon Pharmaceuticals	NASDAQ
EONC	eOn Communications Corporation	NASDAQ
EPIQ	EPIQ Systems	NASDAQ
EPZM	Epizyme	NASDAQ
PLUS	ePlus inc.	NASDAQ
EQIX	Equinix	NASDAQ
EAC           	Erickson Air+AC0-Crane Incorporated	NASDAQ
ERIC	Ericsson	NASDAQ
ERIE	Erie Indemnity Company	NASDAQ
ESBF	ESB Financial Corporation	NASDAQ
ESCA	Escalade	NASDAQ
ESMC	Escalon Medical Corp.	NASDAQ
ESSA	ESSA Bancorp	NASDAQ
ESSX	Essex Rental Corporation	NASDAQ
CLWT	Euro Tech Holdings Company Limited	NASDAQ
EEFT	Euronet Worldwide	NASDAQ
ESEA	Euroseas Ltd.	NASDAQ
EVEP	EV Energy Partners	NASDAQ
EVRY	EveryWare Global	NASDAQ
EVOL	Evolving Systems	NASDAQ
EXA	Exa Corporation	NASDAQ
EXAS	EXACT Sciences Corporation	NASDAQ
EXAC	Exactech	NASDAQ
EXAR	Exar Corporation	NASDAQ
EDS	Exceed Company Ltd.	NASDAQ
EXEL	Exelixis	NASDAQ
EXFO	EXFO Inc	NASDAQ
EXLS	ExlService Holdings	NASDAQ
EXPE	Expedia	NASDAQ
EXPD	Expeditors International of Washington	NASDAQ
EXPO	Exponent	NASDAQ
ESRX	Express Scripts Holding Company	NASDAQ
EXLP	Exterran Partners	NASDAQ
EXTR	Extreme Networks	NASDAQ
EZCH	EZchip Semiconductor Limited	NASDAQ
EZPW	EZCORP	NASDAQ
FFIV	F5 Networks	NASDAQ
FB	Facebook	NASDAQ
FRP	FairPoint Communications	NASDAQ
FWM	Fairway Group Holdings Corp.	NASDAQ
FALC	FalconStor Software	NASDAQ
DAVE	Famous Dave+ACYAIw-39	NASDAQ
FARM	Farmer Brothers Company	NASDAQ
FFKT	Farmers Capital Bank Corporation	NASDAQ
FMNB	Farmers National Banc Corp.	NASDAQ
FARO	FARO Technologies	NASDAQ
FAST	Fastenal Company	NASDAQ
FBSS	Fauquier Bankshares	NASDAQ
FBRC	FBR +ACY- Co	NASDAQ
FDML	Federal+AC0-Mogul Corporation	NASDAQ
FNHC	Federated National Holding Company	NASDAQ
FFCO	FedFirst Financial Corporation	NASDAQ
FEIC	FEI Company	NASDAQ
FHCO	Female Health Company (The)	NASDAQ
ONEQ	Fidelity Nasdaq Composite Index Tracking Stock	NASDAQ
LION	Fidelity Southern Corporation	NASDAQ
FDUS	Fidus Investment Corporation	NASDAQ
FRGI	Fiesta Restaurant Group	NASDAQ
FSC	Fifth Street Finance Corp.	NASDAQ
FSCFL	Fifth Street Finance Corp.	NASDAQ
FITB	Fifth Third Bancorp	NASDAQ
FITBP	Fifth Third Bancorp	NASDAQ
FNGN	Financial Engines	NASDAQ
FISI	Financial Institutions	NASDAQ
FNSR	Finisar Corporation	NASDAQ
FBNC	First Bancorp	NASDAQ
FNLC	First Bancorp	NASDAQ
BUSE	First Busey Corporation	NASDAQ
FBIZ	First Business Financial Services	NASDAQ
FCVA	First Capital Bancorp	NASDAQ
FCAP	First Capital	NASDAQ
FCFS	First Cash Financial Services	NASDAQ
FCZA	First Citizens Banc Corp.	NASDAQ
FCNCA	First Citizens BancShares	NASDAQ
FCLF	First Clover Leaf Financial Corp.	NASDAQ
FCBC	First Community Bancshares	NASDAQ
FCCO	First Community Corporation	NASDAQ
FBNK	First Connecticut Bancorp	NASDAQ
FDEF	First Defiance Financial Corp.	NASDAQ
FFBH	First Federal Bancshares of Arkansas	NASDAQ
FFNM	First Federal of Northern Michigan Bancorp	NASDAQ
FFBC	First Financial Bancorp.	NASDAQ
FFBCW	First Financial Bancorp.	NASDAQ
FFIN	First Financial Bankshares	NASDAQ
THFF	First Financial Corporation Indiana	NASDAQ
FFCH	First Financial Holdings	NASDAQ
FFNW	First Financial Northwest	NASDAQ
FFKY	First Financial Service Corporation	NASDAQ
INBK	First Internet Bancorp	NASDAQ
FIBK	First Interstate BancSystem	NASDAQ
FMFC	First M +ACY- F Corporation	NASDAQ
FRME	First Merchants Corporation	NASDAQ
FMBI	First Midwest Bancorp	NASDAQ
NBCB	First NBC Bank Holding Company	NASDAQ
FNFG	First Niagara Financial Group Inc.	NASDAQ
BANC	First PacTrust Bancorp	NASDAQ
BANCL	First PacTrust Bancorp	NASDAQ
BANCP	First PacTrust Bancorp	NASDAQ
FSFG	First Savings Financial Group	NASDAQ
FSGI	First Security Group	NASDAQ
FSLR	First Solar	NASDAQ
FSBK	First South Bancorp Inc	NASDAQ
FTCS	First Trust Capital Strength ETF	NASDAQ
BICK	First Trust Exchange+AC0-Traded Fund II First Trust BICK Index Fun	NASDAQ
CU	First Trust Exchange+AC0-Traded Fund II First Trust ISE Global Cop	NASDAQ
PLTM	First Trust Exchange+AC0-Traded Fund II First Trust ISE Global Pla	NASDAQ
CARZ	First Trust Exchange+AC0-Traded Fund II First Trust NASDAQ Global 	NASDAQ
HYLS	First Trust Exchange+AC0-Traded Fund IV First Trust High Yield Lon	NASDAQ
FTSL	First Trust Exchange+AC0-Traded Fund IV First Trust Senior Loan Fu	NASDAQ
TDIV	First Trust Exchange+AC0-Traded Fund VI First Trust NASDAQ Technol	NASDAQ
MDIV	First Trust Exchange+AC0-Traded Fund VI Multi+AC0-Asset Diversified In	NASDAQ
SKYY	First Trust ISE Cloud Computing Index Fund	NASDAQ
QABA	First Trust NASDAQ ABA Community Bank Index Fund	NASDAQ
FONE	First Trust NASDAQ CEA Smartphone Index Fund	NASDAQ
GRID	First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index 	NASDAQ
QCLN	First Trust NASDAQ Clean Edge U.S. Liquid Series Index Fund	NASDAQ
QQEW	First Trust NASDAQ+AC0-100 Equal Weighted Index Fund	NASDAQ
QQXT	First Trust NASDAQ+AC0-100 Ex+AC0-Technology Sector Index Fund	NASDAQ
QTEC	First Trust NASDAQ+AC0-100+AC0-Technology Sector Index Fund	NASDAQ
FUNC	First United Corporation	NASDAQ
FBMI	Firstbank Corporation	NASDAQ
SVVC	Firsthand Technology Value Fund	NASDAQ
FMER	FirstMerit Corporation	NASDAQ
FSRV	FirstService Corporation	NASDAQ
FISV	Fiserv	NASDAQ
FSCI	Fisher Communications	NASDAQ
FIVE	Five Below	NASDAQ
FLML	Flamel Technologies S.A.	NASDAQ
FLXS	Flexsteel Industries	NASDAQ
FLEX	Flextronics International Ltd.	NASDAQ
FLIR	FLIR Systems	NASDAQ
FLOW	Flow International Corporation	NASDAQ
FLDM	Fluidigm Corporation	NASDAQ
FFIC	Flushing Financial Corporation	NASDAQ
FNBN	FNB United Corp.	NASDAQ
FONR	Fonar Corporation	NASDAQ
VIFL	Food Technology Service	NASDAQ
FES	Forbes Energy Services Ltd	NASDAQ
FORM	FormFactor	NASDAQ
FORTY	Formula Systems (1985) Ltd.	NASDAQ
FORR	Forrester Research	NASDAQ
FTNT	Fortinet	NASDAQ
FWRD	Forward Air Corporation	NASDAQ
FORD	Forward Industries	NASDAQ
FOSL	Fossil Group	NASDAQ
FWLT	Foster Wheeler AG.	NASDAQ
FXCB	Fox Chase Bancorp	NASDAQ
FRAN	Francesca+ACYAIw-39	NASDAQ
FELE	Franklin Electric Co.	NASDAQ
FRNK	Franklin Financial Corporation	NASDAQ
FRED	Fred+ACYAIw-39	NASDAQ
FREE	FreeSeas Inc.	NASDAQ
RAIL	Freightcar America	NASDAQ
FEIM	Frequency Electronics	NASDAQ
FFN	FriendFinder Networks Inc.	NASDAQ
FTR	Frontier Communications Corporation	NASDAQ
FFEX	Frozen Food Express Industries	NASDAQ
FSBW	FS Bancorp	NASDAQ
FSYS	Fuel Systems Solutions	NASDAQ
FTEK	Fuel Tech	NASDAQ
FCEL	FuelCell Energy	NASDAQ
FULL	Full Circle Capital Corporation	NASDAQ
FLL	Full House Resorts	NASDAQ
FULT	Fulton Financial Corporation	NASDAQ
FURX	Furiex Pharmaceuticals	NASDAQ
FFHL	Fuwei Films (Holdings) Co.	NASDAQ
FXEN	FX Energy	NASDAQ
GK	G+ACY-K Services	NASDAQ
WILC	G. Willi+AC0-Food International	NASDAQ
GAIA	Gaiam	NASDAQ
GALT	Galectin Therapeutics Inc.	NASDAQ
GALTU	Galectin Therapeutics Inc.	NASDAQ
GALTW	Galectin Therapeutics Inc.	NASDAQ
GALE	Galena Biopharma	NASDAQ
GPIC	Gaming Partners International Corporation	NASDAQ
GRMN	Garmin Ltd.	NASDAQ
GARS	Garrison Capital Inc.	NASDAQ
GKNT	Geeknet	NASDAQ
GENC	Gencor Industries Inc.	NASDAQ
GNCMA	General Communication	NASDAQ
GFN	General Finance Corporation	NASDAQ
GFNCL	General Finance Corporation	NASDAQ
GFNCP	General Finance Corporation	NASDAQ
GFNCZ	General Finance Corporation	NASDAQ
GENE	Genetic Technologies Ltd	NASDAQ
GNMK	GenMark Diagnostics	NASDAQ
GHDX	Genomic Health	NASDAQ
GNTX	Gentex Corporation	NASDAQ
THRM	Gentherm Inc	NASDAQ
GENT	Gentium SpA	NASDAQ
GTIV	Gentiva Health Services	NASDAQ
GNVC	GenVec	NASDAQ
GMETP	GeoMet	NASDAQ
GTWN	Georgetown Bancorp	NASDAQ
GEOS	Geospace Technologies Corporation	NASDAQ
GABC	German American Bancorp	NASDAQ
GERN	Geron Corporation	NASDAQ
GEVO	Gevo	NASDAQ
ROCK	Gibraltar Industries	NASDAQ
GIGM	GigaMedia Limited	NASDAQ
GIGA	Giga+AC0-tronics Incorporated	NASDAQ
GIII	G+AC0-III Apparel Group	NASDAQ
GILT	Gilat Satellite Networks Ltd.	NASDAQ
GILD	Gilead Sciences	NASDAQ
GIVN	Given Imaging Ltd.	NASDAQ
GBCI	Glacier Bancorp	NASDAQ
GLAD	Gladstone Capital Corporation	NASDAQ
GLADP	Gladstone Capital Corporation	NASDAQ
GOOD	Gladstone Commercial Corporation	NASDAQ
GOODN	Gladstone Commercial Corporation	NASDAQ
GOODO	Gladstone Commercial Corporation	NASDAQ
GOODP	Gladstone Commercial Corporation	NASDAQ
GAIN	Gladstone Investment Corporation	NASDAQ
GAINP	Gladstone Investment Corporation	NASDAQ
LAND	Gladstone Land Corporation	NASDAQ
GLCH	Gleacher +ACY- Company	NASDAQ
GLBZ	Glen Burnie Bancorp	NASDAQ
ENT	Global Eagle Entertainment Inc.	NASDAQ
GBLI	Global Indemnity plc	NASDAQ
GLPW	Global Power Equipment Group Inc	NASDAQ
GSOL	Global Sources Ltd.	NASDAQ
SOCL	Global X Funds Global X Social Media Index ETF	NASDAQ
QQQC	Global X NASDAQ China Technology ETF	NASDAQ
GAI	Global+AC0-Tech Advanced Innovations Inc.	NASDAQ
GSM	Globe Specialty Metals Inc.	NASDAQ
GCOM	Globecomm Systems Inc.	NASDAQ
GLBS	Globus Maritime Limited	NASDAQ
GLUU	Glu Mobile Inc.	NASDAQ
GOGO	Gogo Inc.	NASDAQ
GLNG	Golar LNG Limited	NASDAQ
GMLP	Golar LNG Partners LP	NASDAQ
GLDC	Golden Enterprises	NASDAQ
GBDC	Golub Capital BDC	NASDAQ
GTIM	Good Times Restaurants Inc.	NASDAQ
GOOG	Google Inc.	NASDAQ
GMAN	Gordmans Stores	NASDAQ
LOPE	Grand Canyon Education	NASDAQ
GRVY	GRAVITY Co.	NASDAQ
GLDD	Great Lakes Dredge +ACY- Dock Corporation	NASDAQ
GSBC	Great Southern Bancorp	NASDAQ
GMCR	Green Mountain Coffee Roasters	NASDAQ
GPRE	Green Plains Renewable Energy	NASDAQ
GCBC	Greene County Bancorp	NASDAQ
GLRE	Greenlight Reinsurance	NASDAQ
GRIF	Griffin Land +ACY- Nurseries	NASDAQ
GRFS	Grifols	NASDAQ
GRPN	Groupon	NASDAQ
OMAB	Grupo Aeroportuario del Centro Norte S.A.B. de C.V.	NASDAQ
GGAL	Grupo Financiero Galicia S.A.	NASDAQ
GSIG	GSI Group	NASDAQ
GSIT	GSI Technology	NASDAQ
GSVC	GSV Capital Corp	NASDAQ
GTAT	GT Advanced Technologies	NASDAQ
GTXI	GTx	NASDAQ
GPRC	Guanwei Recycling Corp.	NASDAQ
GBNK	Guaranty Bancorp	NASDAQ
GFED	Guaranty Federal Bancshares	NASDAQ
GUID	Guidance Software	NASDAQ
GIFI	Gulf Island Fabrication	NASDAQ
GURE	Gulf Resources	NASDAQ
GPOR	Gulfport Energy Corporation	NASDAQ
GWPH	GW Pharmaceuticals Plc	NASDAQ
GYRO	Gyrodyne Company of America	NASDAQ
HEES	H+ACY-E Equipment Services	NASDAQ
HNRG	Hallador Energy Company	NASDAQ
HALL	Hallmark Financial Services	NASDAQ
HALO	Halozyme Therapeutics	NASDAQ
HBK	Hamilton Bancorp	NASDAQ
HBNK	Hampden Bancorp	NASDAQ
HMPR	Hampton Roads Bankshares Inc	NASDAQ
HBHC	Hancock Holding Company	NASDAQ
HNH	Handy +ACY- Harman Ltd.	NASDAQ
HAFC	Hanmi Financial Corporation	NASDAQ
HNSN	Hansen Medical	NASDAQ
HSOL	Hanwha SolarOne Co.	NASDAQ
HDNG	Hardinge	NASDAQ
HLIT	Harmonic Inc.	NASDAQ
TINY	Harris +ACY- Harris Group	NASDAQ
HPOL	Harris Interactive	NASDAQ
HBIO	Harvard Bioscience	NASDAQ
HCAP	Harvest Capital Credit Corporation	NASDAQ
HAS	Hasbro	NASDAQ
HAST	Hastings Entertainment	NASDAQ
HAUP	Hauppauge Digital	NASDAQ
HA	Hawaiian Holdings	NASDAQ
HCOM	Hawaiian Telcom Holdco	NASDAQ
HWKN	Hawkins	NASDAQ
HWBK	Hawthorn Bancshares	NASDAQ
HAYN	Haynes International	NASDAQ
HCIIP	HCI Group	NASDAQ
HIIQ	Health Insurance Innovations	NASDAQ
HCSG	Healthcare Services Group	NASDAQ
HSTM	HealthStream	NASDAQ
HWAY	Healthways	NASDAQ
HTLD	Heartland Express	NASDAQ
HTLF	Heartland Financial USA	NASDAQ
HTWR	Heartware International	NASDAQ
HSII	Heidrick +ACY- Struggles International	NASDAQ
HELE	Helen of Troy Limited	NASDAQ
HMNY	Helios and Matheson Analytics Inc	NASDAQ
HMTV	Hemisphere Media Group	NASDAQ
HSIC	Henry Schein	NASDAQ
HERO	Hercules Offshore	NASDAQ
HTBK	Heritage Commerce Corp	NASDAQ
HFWA	Heritage Financial Corporation	NASDAQ
HBOS	Heritage Financial Group	NASDAQ
HEOP	Heritage Oaks Bancorp	NASDAQ
HCCI	Heritage+AC0-Crystal Clean	NASDAQ
MLHR	Herman Miller	NASDAQ
HSKA	Heska Corporation	NASDAQ
HFFC	HF Financial Corp.	NASDAQ
HTWO	HF2 Financial Management Inc.	NASDAQ
HIBB	Hibbett Sports	NASDAQ
HTCO	Hickory Tech Corporation	NASDAQ
HIHO	Highway Holdings Limited	NASDAQ
HIMX	Himax Technologies	NASDAQ
HIFS	Hingham Institution for Savings	NASDAQ
HITK	Hi+AC0-Tech Pharmacal Co.	NASDAQ
HITT	Hittite Microwave Corporation	NASDAQ
HMNF	HMN Financial	NASDAQ
HMSY	HMS Holdings Corp	NASDAQ
HOLI	Hollysys Automation Technologies	NASDAQ
HOLL	Hollywood Media Corp.	NASDAQ
HOLX	Hologic	NASDAQ
HBCP	Home Bancorp	NASDAQ
HOMB	Home BancShares	NASDAQ
HOME	Home Federal Bancorp	NASDAQ
HFBL	Home Federal Bancorp	NASDAQ
HMIN	Home Inns +ACY- Hotels Management Inc.	NASDAQ
HLSS	Home Loan Servicing Solutions	NASDAQ
AWAY	HomeAway	NASDAQ
HMST	HomeStreet	NASDAQ
HTBI	HomeTrust Bancshares	NASDAQ
HPJ	Hong Kong Highpower Technology	NASDAQ
HKTV	Hong Kong Television Network Limited	NASDAQ
HOFT	Hooker Furniture Corporation	NASDAQ
HFBC	HopFed Bancorp	NASDAQ
HBNC	Horizon Bancorp (IN)	NASDAQ
HZNP	Horizon Pharma	NASDAQ
HRZN	Horizon Technology Finance Corporation	NASDAQ
ZINC	Horsehead Holding Corp.	NASDAQ
HWCC	Houston Wire +ACY- Cable Company	NASDAQ
HOVNP	Hovnanian Enterprises Inc	NASDAQ
HBMD	Howard Bancorp	NASDAQ
HSNI	HSN	NASDAQ
HUBG	Hub Group	NASDAQ
HCBK	Hudson City Bancorp	NASDAQ
HSON	Hudson Global	NASDAQ
HDSN	Hudson Technologies	NASDAQ
HBAN	Huntington Bancshares Incorporated	NASDAQ
HBANP	Huntington Bancshares Incorporated	NASDAQ
HPCCP	Huntington Preferred Capital	NASDAQ
HURC	Hurco Companies	NASDAQ
HURN	Huron Consulting Group Inc.	NASDAQ
HTCH	Hutchinson Technology Incorporated	NASDAQ
HPAC	Hyde Park Acquisition Corp. II	NASDAQ
HYGS	Hydrogenics Corporation	NASDAQ
HPTX	Hyperion Therapeutics	NASDAQ
IDSY	I.D. Systems	NASDAQ
IACI	IAC/InterActiveCorp	NASDAQ
IBKC	IBERIABANK Corporation	NASDAQ
ICAD	icad inc.	NASDAQ
IEP	Icahn Enterprises L.P.	NASDAQ
ICFI	ICF International	NASDAQ
ICGE	ICG Group	NASDAQ
ICLR	ICON plc	NASDAQ
ICON	Iconix Brand Group	NASDAQ
ICUI	ICU Medical	NASDAQ
IDIX	Idenix Pharmaceuticals	NASDAQ
INVE	Identive Group	NASDAQ
IDRA	Idera Pharmaceuticals	NASDAQ
IDXX	IDEXX Laboratories	NASDAQ
IROQ	IF Bancorp	NASDAQ
IGTE	iGATE Corporation	NASDAQ
IRG	Ignite Restaurant Group	NASDAQ
IGOI	iGo	NASDAQ
IIVI	II+AC0-VI Incorporated	NASDAQ
IKAN	Ikanos Communications	NASDAQ
IKNX	Ikonics Corporation	NASDAQ
ILMN	Illumina	NASDAQ
ISNS	Image Sensing Systems	NASDAQ
IMMR	Immersion Corporation	NASDAQ
ICCC	ImmuCell Corporation	NASDAQ
IMGN	ImmunoGen	NASDAQ
IMMU	Immunomedics	NASDAQ
IPXL	Impax Laboratories	NASDAQ
IMMY	Imprimis Pharmaceuticals	NASDAQ
IMRS	Imris Inc	NASDAQ
SAAS	inContact	NASDAQ
INCY	Incyte Corporation	NASDAQ
INDB	Independent Bank Corp.	NASDAQ
IBCP	Independent Bank Corporation	NASDAQ
IBCPO	Independent Bank Corporation	NASDAQ
IBTX	Independent Bank Group	NASDAQ
IDSA	Industrial Services of America	NASDAQ
INFN	Infinera Corporation	NASDAQ
INXB	Infinity Cross Border Acquisition Corporation	NASDAQ
INXBU	Infinity Cross Border Acquisition Corporation	NASDAQ
INXBW	Infinity Cross Border Acquisition Corporation	NASDAQ
INFI	Infinity Pharmaceuticals	NASDAQ
IPCC	Infinity Property and Casualty Corporation	NASDAQ
INFA	Informatica Corporation	NASDAQ
III	Information Services Group	NASDAQ
IFON	InfoSonics Corp	NASDAQ
IMKTA	Ingles Markets	NASDAQ
INWK	InnerWorkings	NASDAQ
INOD	Innodata Inc.	NASDAQ
IPHS	Innophos Holdings	NASDAQ
IOSP	Innospec Inc.	NASDAQ
INOC	Innotrac Corporation	NASDAQ
ISSC	Innovative Solutions and Support	NASDAQ
NSIT	Insight Enterprises	NASDAQ
ISIG	Insignia Systems	NASDAQ
INSM	Insmed	NASDAQ
IIIN	Insteel Industries	NASDAQ
PODD	Insulet Corporation	NASDAQ
INSY	Insys Therapeutics	NASDAQ
IART	Integra LifeSciences Holdings Corporation	NASDAQ
IDTI	Integrated Device Technology	NASDAQ
IESC	Integrated Electrical Services	NASDAQ
ISSI	Integrated Silicon Solution	NASDAQ
INTC	Intel Corporation	NASDAQ
IPCI	Intellipharmaceutics International Inc.	NASDAQ
IPAR	Inter Parfums	NASDAQ
IBKR	Interactive Brokers Group	NASDAQ
ININ	Interactive Intelligence Group	NASDAQ
ICPT	Intercept Pharmaceuticals	NASDAQ
IDCC	InterDigital	NASDAQ
TILE	Interface	NASDAQ
IMI	Intermolecular	NASDAQ
IMCB	Intermountain Community Bancorp	NASDAQ
ITMN	InterMune	NASDAQ
INAP	Internap Network Services Corporation	NASDAQ
IBOC	International Bancshares Corporation	NASDAQ
ISCA	International Speedway Corporation	NASDAQ
IGLD	Internet Gold Golden Lines Ltd.	NASDAQ
IIJI	Internet Initiative Japan	NASDAQ
PTNT	Internet Patents Corporation	NASDAQ
INPH	Interphase Corporation	NASDAQ
INTX	Intersections	NASDAQ
ISIL	Intersil Corporation	NASDAQ
IILG	Interval Leisure Group	NASDAQ
IBCA	Intervest Bancshares Corp.	NASDAQ
INTT	inTest Corporation	NASDAQ
IVAC	Intevac	NASDAQ
INTL	INTL FCStone Inc.	NASDAQ
IIN	IntriCon Corporation	NASDAQ
INTU	Intuit Inc.	NASDAQ
ISRG	Intuitive Surgical	NASDAQ
SNAK	Inventure Foods	NASDAQ
ISBC	Investors Bancorp	NASDAQ
ITIC	Investors Title Company	NASDAQ
IPAS	iPass Inc.	NASDAQ
IPCM	IPC The Hospitalist Company	NASDAQ
IPGP	IPG Photonics Corporation	NASDAQ
IRIX	IRIDEX Corporation	NASDAQ
IRDM	Iridium Communications Inc	NASDAQ
IRDMZ	Iridium Communications Inc	NASDAQ
IRBT	iRobot Corporation	NASDAQ
IRWD	Ironwood Pharmaceuticals	NASDAQ
FCHI	iShares FTSE China (HK Listed) Index Fund	NASDAQ
